epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,8095.21,0.01066,1.58711,1.57786,0.97431,0.93307,0.96337,0.81536,0.00856,0.79815,1.3781,0.002971,0.002971,0.002971
144,8152.27,0.01055,1.56741,1.56124,0.97433,0.93424,0.96391,0.81641,0.00855,0.79664,1.37715,0.0029215,0.0029215,0.0029215
145,8209.15,0.01055,1.5598,1.56539,0.9748,0.93424,0.96391,0.817,0.00854,0.79498,1.37626,0.002872,0.002872,0.002872
146,8265.07,0.01058,1.57488,1.56206,0.97428,0.93479,0.96417,0.81739,0.00853,0.79404,1.37492,0.0028225,0.0028225,0.0028225
147,8320.46,0.01049,1.54374,1.55831,0.97428,0.93479,0.9642,0.81729,0.00852,0.79273,1.37379,0.002773,0.002773,0.002773
148,8376.33,0.01048,1.563,1.5458,0.97429,0.93541,0.9645,0.81756,0.00851,0.79108,1.37251,0.0027235,0.0027235,0.0027235
149,8431.52,0.01043,1.53205,1.54935,0.97429,0.93541,0.9645,0.81752,0.00851,0.78952,1.37166,0.002674,0.002674,0.002674
150,8488.73,0.01045,1.52654,1.5481,0.9743,0.93603,0.96485,0.81789,0.0085,0.7883,1.37061,0.0026245,0.0026245,0.0026245
151,8544.31,0.01049,1.53966,1.55435,0.9743,0.93603,0.96488,0.81791,0.00849,0.78768,1.36965,0.002575,0.002575,0.002575
152,8599.61,0.01042,1.53164,1.55135,0.97374,0.93603,0.96489,0.81869,0.00848,0.78682,1.36856,0.0025255,0.0025255,0.0025255
153,8656.19,0.0104,1.5117,1.54406,0.97374,0.93603,0.96491,0.8184,0.00848,0.7862,1.36758,0.002476,0.002476,0.002476
154,8711.71,0.01039,1.52692,1.53728,0.97372,0.93556,0.96466,0.81827,0.00847,0.78545,1.36671,0.0024265,0.0024265,0.0024265
155,8769.4,0.01043,1.53018,1.54346,0.97372,0.93556,0.96464,0.81804,0.00846,0.78509,1.36549,0.002377,0.002377,0.002377
156,8825.37,0.01041,1.52168,1.54601,0.97615,0.93362,0.96465,0.81857,0.00846,0.78407,1.36464,0.0023275,0.0023275,0.0023275
157,8880.86,0.01046,1.5289,1.54959,0.97618,0.93375,0.96495,0.81881,0.00845,0.78297,1.36376,0.002278,0.002278,0.002278
158,8935.87,0.01036,1.5161,1.54344,0.97415,0.93664,0.96524,0.8191,0.00844,0.78256,1.36293,0.0022285,0.0022285,0.0022285
159,8994.28,0.01033,1.51927,1.54608,0.97524,0.93664,0.96526,0.81941,0.00844,0.78208,1.36246,0.002179,0.002179,0.002179
160,9052.11,0.01024,1.50154,1.52876,0.97523,0.93658,0.96532,0.81956,0.00843,0.78172,1.36138,0.0021295,0.0021295,0.0021295
161,9108.11,0.01025,1.50437,1.5349,0.97663,0.93598,0.96533,0.81955,0.00842,0.78105,1.36068,0.00208,0.00208,0.00208
162,9163.56,0.0103,1.51268,1.54758,0.97745,0.93419,0.96495,0.81895,0.00842,0.7806,1.36085,0.0020305,0.0020305,0.0020305
163,9219.54,0.01026,1.47535,1.53874,0.97774,0.9338,0.96492,0.81865,0.00841,0.78058,1.36009,0.001981,0.001981,0.001981
164,9278.65,0.01027,1.48622,1.5314,0.97764,0.93353,0.96495,0.81907,0.00841,0.77956,1.35926,0.0019315,0.0019315,0.0019315
165,9334.7,0.01017,1.46569,1.52402,0.97769,0.93352,0.96495,0.81945,0.00841,0.77914,1.35876,0.001882,0.001882,0.001882
166,9390.79,0.01022,1.47959,1.5268,0.97722,0.93291,0.96496,0.82007,0.0084,0.77889,1.35806,0.0018325,0.0018325,0.0018325
167,9445.71,0.01026,1.48555,1.53449,0.97564,0.93633,0.96518,0.82026,0.0084,0.77779,1.3575,0.001783,0.001783,0.001783
168,9502.81,0.0101,1.46113,1.52074,0.97564,0.93633,0.96519,0.82029,0.0084,0.77762,1.35703,0.0017335,0.0017335,0.0017335
169,9558.54,0.01011,1.45163,1.51555,0.97613,0.93633,0.96523,0.81997,0.00839,0.77682,1.3565,0.001684,0.001684,0.001684
170,9614.84,0.01009,1.44253,1.52194,0.97613,0.93633,0.96522,0.82009,0.00839,0.77641,1.35643,0.0016345,0.0016345,0.0016345
171,9671.65,0.01007,1.45785,1.5159,0.97613,0.93633,0.96525,0.82023,0.00839,0.7767,1.35595,0.001585,0.001585,0.001585
172,9727.96,0.01008,1.45579,1.52179,0.9761,0.93586,0.96505,0.8199,0.00838,0.77571,1.35535,0.0015355,0.0015355,0.0015355
173,9784.11,0.01016,1.48191,1.52552,0.9761,0.93586,0.96506,0.81988,0.00838,0.77517,1.35479,0.001486,0.001486,0.001486
174,9840.46,0.01014,1.44071,1.5118,0.97839,0.93323,0.96502,0.81972,0.00838,0.77435,1.35434,0.0014365,0.0014365,0.0014365
175,9896.09,0.01004,1.43336,1.52153,0.97955,0.9332,0.96503,0.81979,0.00837,0.77439,1.35386,0.001387,0.001387,0.001387
176,9950.96,0.00998,1.43278,1.50948,0.97853,0.93371,0.96528,0.82039,0.00837,0.77361,1.35315,0.0013375,0.0013375,0.0013375
177,10006.6,0.00997,1.44477,1.51163,0.97806,0.93397,0.96527,0.821,0.00836,0.77314,1.35274,0.001288,0.001288,0.001288
178,10062.7,0.01001,1.4211,1.51161,0.97803,0.9341,0.96549,0.8216,0.00836,0.77266,1.35213,0.0012385,0.0012385,0.0012385
179,10118.3,0.01006,1.43152,1.51183,0.97804,0.93417,0.96571,0.82146,0.00835,0.77204,1.35159,0.001189,0.001189,0.001189
180,10173.9,0.00997,1.40547,1.50583,0.97458,0.93735,0.9657,0.82147,0.00835,0.77143,1.35096,0.0011395,0.0011395,0.0011395
181,10229,0.00993,1.41738,1.50102,0.97828,0.93422,0.96569,0.82139,0.00834,0.77018,1.35018,0.00109,0.00109,0.00109
