epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,6668.67,0.82132,2.15818,1.12514,0.95613,0.91464,0.96185,0.77825,0.69669,1.40525,1.01769,0.004984,0.004984,0.004984
154,6711.64,0.82407,2.15211,1.12186,0.95562,0.91524,0.96205,0.77824,0.69615,1.40332,1.01714,0.004951,0.004951,0.004951
155,6756.34,0.81907,2.13394,1.12239,0.95568,0.91554,0.96205,0.77936,0.69582,1.40119,1.01657,0.004918,0.004918,0.004918
156,6801.43,0.81922,2.14495,1.12123,0.95535,0.91592,0.96214,0.77919,0.6953,1.40017,1.01592,0.004885,0.004885,0.004885
157,6844.51,0.81497,2.13203,1.12071,0.95497,0.91638,0.96259,0.77928,0.69504,1.3974,1.01558,0.004852,0.004852,0.004852
158,6888.19,0.81798,2.1576,1.12158,0.95503,0.91687,0.96272,0.77996,0.69445,1.39461,1.01494,0.004819,0.004819,0.004819
159,6931.87,0.81848,2.13793,1.11905,0.95644,0.91674,0.9629,0.78077,0.69351,1.39174,1.01438,0.004786,0.004786,0.004786
160,6975.9,0.81037,2.10928,1.11367,0.95648,0.9171,0.96293,0.78099,0.69311,1.39021,1.01389,0.004753,0.004753,0.004753
161,7019.34,0.81237,2.11948,1.11364,0.95655,0.91681,0.96307,0.78099,0.69247,1.38709,1.0134,0.00472,0.00472,0.00472
162,7062.7,0.81385,2.11868,1.11548,0.95664,0.91765,0.96319,0.78145,0.6919,1.38576,1.01297,0.004687,0.004687,0.004687
163,7105.58,0.80848,2.09884,1.11134,0.9564,0.91824,0.96325,0.78222,0.69129,1.38386,1.01239,0.004654,0.004654,0.004654
164,7148.91,0.81372,2.13233,1.1181,0.95674,0.91794,0.96368,0.78254,0.69119,1.38247,1.01224,0.004621,0.004621,0.004621
165,7191.1,0.80681,2.09323,1.11192,0.95476,0.91843,0.96345,0.78272,0.69059,1.38061,1.01185,0.004588,0.004588,0.004588
166,7233.91,0.80806,2.08641,1.11439,0.95709,0.91674,0.96351,0.78214,0.69012,1.37932,1.01153,0.004555,0.004555,0.004555
167,7276.19,0.80184,2.0686,1.11259,0.95652,0.91717,0.96359,0.78194,0.68973,1.3769,1.01118,0.004522,0.004522,0.004522
168,7319.05,0.80794,2.09111,1.112,0.95623,0.91714,0.96366,0.7826,0.68902,1.37406,1.01066,0.004489,0.004489,0.004489
169,7361.46,0.79858,2.07556,1.10861,0.95569,0.91704,0.96392,0.78265,0.68853,1.37267,1.01019,0.004456,0.004456,0.004456
170,7404.04,0.80621,2.08539,1.1152,0.95678,0.91654,0.96397,0.78251,0.68837,1.37056,1.00986,0.004423,0.004423,0.004423
171,7446.66,0.80355,2.06148,1.10668,0.95503,0.91673,0.96379,0.78294,0.68762,1.36927,1.00933,0.00439,0.00439,0.00439
172,7489.57,0.79988,2.05676,1.10778,0.95527,0.91733,0.96378,0.78446,0.687,1.36757,1.00883,0.004357,0.004357,0.004357
173,7532.6,0.79998,2.05841,1.10784,0.95593,0.91678,0.96386,0.78447,0.68624,1.3649,1.00814,0.004324,0.004324,0.004324
174,7575.39,0.79483,2.05388,1.10486,0.95611,0.91675,0.96424,0.78502,0.68586,1.36505,1.00775,0.004291,0.004291,0.004291
175,7618.58,0.79478,2.04904,1.1057,0.95239,0.92091,0.96438,0.78505,0.68541,1.36319,1.0075,0.004258,0.004258,0.004258
176,7661.54,0.79466,2.03623,1.10324,0.95629,0.9172,0.9644,0.78551,0.68515,1.36151,1.00728,0.004225,0.004225,0.004225
177,7704.53,0.79442,2.03537,1.10382,0.95638,0.91753,0.96453,0.78589,0.68477,1.36003,1.00709,0.004192,0.004192,0.004192
178,7747.75,0.79416,2.04313,1.10386,0.9495,0.92528,0.96463,0.78699,0.68471,1.35804,1.00693,0.004159,0.004159,0.004159
179,7790.49,0.79433,2.02697,1.10316,0.94947,0.92619,0.96474,0.78656,0.68432,1.35774,1.00675,0.004126,0.004126,0.004126
180,7834.18,0.79031,2.01016,1.09754,0.94941,0.92674,0.96477,0.78636,0.68399,1.35566,1.00619,0.004093,0.004093,0.004093
181,7876.65,0.79125,2.03142,1.10405,0.9498,0.92551,0.96483,0.78728,0.68362,1.35408,1.00591,0.00406,0.00406,0.00406
182,7935.53,0.78911,2.01977,1.09987,0.95045,0.92536,0.96488,0.78748,0.68291,1.35313,1.00548,0.004027,0.004027,0.004027
183,8007.65,0.79279,2.03423,1.104,0.9501,0.92485,0.96491,0.78757,0.68286,1.35126,1.00538,0.003994,0.003994,0.003994
184,8053.27,0.78959,2.02325,1.10498,0.95026,0.92505,0.96497,0.78757,0.68235,1.34925,1.00492,0.003961,0.003961,0.003961
185,8097.19,0.78729,2.02898,1.10203,0.94907,0.92631,0.96499,0.78827,0.68201,1.3481,1.0047,0.003928,0.003928,0.003928
