epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,7596.06,0.47444,0.5621,1.31922,0.94709,0.8789,0.94951,0.78295,0.42157,0.39296,1.196,0.00173016,0.00173016,0.00173016
169,7641.65,0.47659,0.5677,1.32049,0.94676,0.88009,0.94967,0.78306,0.42146,0.39264,1.19573,0.00168064,0.00168064,0.00168064
170,7686.77,0.47468,0.5616,1.32112,0.94685,0.88049,0.94967,0.78282,0.42122,0.39218,1.19532,0.00163112,0.00163112,0.00163112
171,7733.46,0.47438,0.56552,1.31886,0.94725,0.88075,0.94967,0.78368,0.42113,0.39194,1.19493,0.0015816,0.0015816,0.0015816
172,7778.04,0.47385,0.5635,1.31726,0.94701,0.8809,0.94981,0.78317,0.42079,0.39171,1.19447,0.00153208,0.00153208,0.00153208
173,7823.02,0.47013,0.55765,1.31596,0.94688,0.88126,0.94981,0.78348,0.42066,0.39176,1.19403,0.00148256,0.00148256,0.00148256
174,7868.81,0.47407,0.55678,1.31383,0.9468,0.88108,0.9498,0.78352,0.4205,0.39168,1.19384,0.00143304,0.00143304,0.00143304
175,7914.44,0.47225,0.55665,1.3165,0.94757,0.88084,0.94981,0.78374,0.42029,0.39146,1.19348,0.00138352,0.00138352,0.00138352
176,7959.79,0.46987,0.55169,1.31104,0.94815,0.88173,0.94986,0.78371,0.42002,0.39116,1.19289,0.001334,0.001334,0.001334
177,8005.61,0.46832,0.55311,1.31124,0.94849,0.88136,0.94999,0.78414,0.41986,0.3906,1.19268,0.00128448,0.00128448,0.00128448
178,8052.63,0.46583,0.54253,1.30583,0.94828,0.88165,0.95003,0.78396,0.41975,0.3907,1.19229,0.00123496,0.00123496,0.00123496
179,8099.85,0.46647,0.55033,1.30806,0.95068,0.87885,0.9503,0.78443,0.41955,0.39023,1.19207,0.00118544,0.00118544,0.00118544
180,8146.25,0.46411,0.5472,1.30294,0.95109,0.87866,0.95032,0.78423,0.41937,0.38996,1.19174,0.00113592,0.00113592,0.00113592
181,8191.07,0.46318,0.54673,1.30121,0.95252,0.87844,0.95042,0.78473,0.41922,0.38949,1.19138,0.0010864,0.0010864,0.0010864
182,8235.26,0.46794,0.55203,1.30987,0.95356,0.87899,0.95052,0.78468,0.41906,0.38917,1.19101,0.00103688,0.00103688,0.00103688
183,8279.36,0.4611,0.54337,1.30028,0.95293,0.87937,0.95056,0.78452,0.41883,0.3889,1.19062,0.00098736,0.00098736,0.00098736
184,8322.92,0.46232,0.54781,1.305,0.9542,0.8795,0.95062,0.78443,0.41855,0.38862,1.19025,0.00093784,0.00093784,0.00093784
185,8367.94,0.46236,0.54227,1.30435,0.9538,0.87937,0.95071,0.78471,0.41815,0.38831,1.18947,0.00088832,0.00088832,0.00088832
186,8411.34,0.46401,0.54174,1.30192,0.95316,0.88037,0.95077,0.78496,0.41788,0.38776,1.18902,0.0008388,0.0008388,0.0008388
187,8455.23,0.46571,0.53629,1.30295,0.94913,0.88307,0.9508,0.7847,0.41766,0.38777,1.18865,0.00078928,0.00078928,0.00078928
188,8499.36,0.45883,0.53908,1.30124,0.94932,0.88292,0.95086,0.78488,0.41739,0.38744,1.18822,0.00073976,0.00073976,0.00073976
189,8544.31,0.46205,0.54599,1.30185,0.95031,0.88284,0.9509,0.78499,0.4174,0.38743,1.18795,0.00069024,0.00069024,0.00069024
190,8588.31,0.4579,0.54114,1.29923,0.94909,0.88362,0.95091,0.78557,0.41711,0.38705,1.18749,0.00064072,0.00064072,0.00064072
191,8633.49,0.40566,0.40354,1.23147,0.94973,0.88346,0.95095,0.78578,0.41688,0.38693,1.18721,0.0005912,0.0005912,0.0005912
192,8678.51,0.40313,0.39377,1.23003,0.94951,0.88348,0.95098,0.78559,0.41656,0.3864,1.18664,0.00054168,0.00054168,0.00054168
193,8722.55,0.40013,0.39224,1.2264,0.94872,0.88423,0.95095,0.7854,0.41647,0.38617,1.18637,0.00049216,0.00049216,0.00049216
194,8765.57,0.39886,0.38844,1.22197,0.94834,0.88391,0.95113,0.78603,0.41627,0.38548,1.18603,0.00044264,0.00044264,0.00044264
195,8808.99,0.39751,0.39075,1.22645,0.95023,0.88354,0.95113,0.78647,0.41599,0.38524,1.18563,0.00039312,0.00039312,0.00039312
196,8853.72,0.39668,0.38867,1.22562,0.94806,0.88367,0.95122,0.78632,0.41579,0.38507,1.18515,0.0003436,0.0003436,0.0003436
197,8897.66,0.39599,0.38544,1.22284,0.94792,0.88363,0.95123,0.78669,0.41552,0.38475,1.18479,0.00029408,0.00029408,0.00029408
198,8941.26,0.3947,0.3825,1.22357,0.94746,0.88414,0.95136,0.78667,0.41532,0.38444,1.18442,0.00024456,0.00024456,0.00024456
199,8986.63,0.39602,0.38378,1.22434,0.94758,0.88423,0.95139,0.78695,0.41522,0.3844,1.18414,0.00019504,0.00019504,0.00019504
200,9031.16,0.39341,0.38273,1.21595,0.94889,0.88431,0.95141,0.78772,0.41513,0.38447,1.184,0.00014552,0.00014552,0.00014552
