epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,19179.7,0.33871,0.2633,0.89611,0.98974,0.97834,0.99182,0.95294,0.32023,0.20472,0.82469,0.00198003,0.00198003,0.00198003
164,19297.2,0.33773,0.25799,0.89691,0.98972,0.97812,0.99183,0.95315,0.31968,0.20456,0.82446,0.00193052,0.00193052,0.00193052
165,19415,0.33819,0.25782,0.89825,0.99111,0.97657,0.99183,0.95352,0.31934,0.20403,0.82421,0.00188102,0.00188102,0.00188102
166,19532.6,0.33172,0.25515,0.89433,0.99106,0.97657,0.99184,0.95379,0.31908,0.20351,0.82397,0.00183151,0.00183151,0.00183151
167,19650.1,0.32931,0.25009,0.89453,0.99104,0.97657,0.99185,0.95402,0.31887,0.20325,0.82382,0.001782,0.001782,0.001782
168,19767.5,0.32905,0.2484,0.89264,0.99095,0.97657,0.99186,0.95405,0.31864,0.20327,0.82364,0.0017325,0.0017325,0.0017325
169,19885.1,0.32802,0.25228,0.89202,0.99096,0.97657,0.99187,0.95435,0.31826,0.20317,0.82346,0.00168299,0.00168299,0.00168299
170,20002.6,0.32601,0.24754,0.89103,0.98999,0.97595,0.99186,0.95463,0.31818,0.20355,0.8232,0.00163349,0.00163349,0.00163349
171,20120.3,0.32525,0.25245,0.89307,0.98942,0.97751,0.99188,0.9545,0.31777,0.20311,0.82297,0.00158398,0.00158398,0.00158398
172,20238,0.32133,0.24765,0.88832,0.98938,0.97753,0.99188,0.95467,0.31747,0.20291,0.82301,0.00153447,0.00153447,0.00153447
173,20355.5,0.32285,0.24847,0.89186,0.98933,0.97755,0.9919,0.95503,0.31698,0.20268,0.82292,0.00148497,0.00148497,0.00148497
174,20473.1,0.31843,0.24259,0.88845,0.98951,0.97652,0.99189,0.95483,0.31654,0.20211,0.8227,0.00143546,0.00143546,0.00143546
175,20590.3,0.32011,0.2457,0.89031,0.98969,0.97612,0.99188,0.95479,0.31631,0.20198,0.82258,0.00138596,0.00138596,0.00138596
176,20707.5,0.32096,0.2462,0.88942,0.98578,0.98134,0.9919,0.95523,0.31592,0.20167,0.82239,0.00133645,0.00133645,0.00133645
177,20824.7,0.3167,0.23999,0.88965,0.98972,0.9761,0.99192,0.95532,0.31562,0.20159,0.82228,0.00128694,0.00128694,0.00128694
178,20942.4,0.31561,0.24152,0.89056,0.98967,0.97609,0.99192,0.95494,0.31537,0.20174,0.82226,0.00123744,0.00123744,0.00123744
