epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,10298.7,0.38565,0.29491,1.08669,0.96795,0.95529,0.98345,0.88587,0.33683,0.1781,1.02423,0.000991,0.000991,0.000991
184,10356.3,0.38748,0.29653,1.09154,0.9695,0.95513,0.98346,0.88608,0.33667,0.17809,1.02396,0.0009415,0.0009415,0.0009415
185,10413.6,0.37688,0.29147,1.08235,0.9692,0.95519,0.98345,0.88562,0.33645,0.17806,1.0236,0.000892,0.000892,0.000892
186,10471,0.38305,0.29062,1.08477,0.96944,0.95485,0.98342,0.8859,0.33636,0.17783,1.0232,0.0008425,0.0008425,0.0008425
187,10527.2,0.38199,0.291,1.08602,0.96958,0.95543,0.98344,0.88574,0.33605,0.17775,1.02297,0.000793,0.000793,0.000793
188,10584.6,0.37838,0.28721,1.08316,0.96946,0.95565,0.98343,0.88582,0.3359,0.17765,1.02268,0.0007435,0.0007435,0.0007435
189,10642.5,0.37978,0.29118,1.08411,0.96968,0.95588,0.98343,0.88565,0.33571,0.17754,1.02235,0.000694,0.000694,0.000694
190,10699.8,0.37655,0.28879,1.08052,0.97043,0.95583,0.9834,0.88574,0.33567,0.17752,1.02199,0.0006445,0.0006445,0.0006445
191,10758.2,0.28525,0.16399,0.95988,0.97054,0.95614,0.98344,0.886,0.33541,0.17753,1.02178,0.000595,0.000595,0.000595
192,10815,0.28237,0.15894,0.95898,0.9705,0.95665,0.98345,0.8862,0.33522,0.17738,1.02147,0.0005455,0.0005455,0.0005455
193,10870.6,0.28105,0.1564,0.95671,0.9714,0.95661,0.98343,0.88667,0.33499,0.17738,1.02116,0.000496,0.000496,0.000496
194,10925.7,0.27793,0.15599,0.95657,0.97173,0.95702,0.98344,0.88735,0.33484,0.17722,1.0206,0.0004465,0.0004465,0.0004465
195,10980.7,0.27752,0.15611,0.95719,0.97172,0.95675,0.98348,0.88687,0.33458,0.1768,1.0203,0.000397,0.000397,0.000397
196,11037.2,0.27574,0.15475,0.95295,0.97169,0.9567,0.98351,0.88758,0.33421,0.17678,1.01998,0.0003475,0.0003475,0.0003475
197,11092.6,0.27571,0.15414,0.95563,0.97176,0.95667,0.98351,0.88791,0.33408,0.17666,1.01982,0.000298,0.000298,0.000298
198,11148,0.27318,0.15308,0.95281,0.97173,0.95675,0.98351,0.88783,0.3336,0.17623,1.01944,0.0002485,0.0002485,0.0002485
199,11203.9,0.27063,0.15255,0.94809,0.97204,0.95671,0.98354,0.88779,0.33362,0.17641,1.0193,0.000199,0.000199,0.000199
200,11261.7,0.27153,0.15277,0.94799,0.97304,0.95726,0.98399,0.88839,0.33359,0.17624,1.0191,0.0001495,0.0001495,0.0001495
